Plot,Epi,Chip,Length,RidgeW,Temp,DataType,DataNo,Resistance,Ideality,Leakage,Threshold,PowerMax,Rolloff,File,Folder
x,E4,R04C09,250,2,25,IV,1,9.11,2.633083152,-4.74E-07,,,,E4_R04C09_Ridge_2um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2,25,LIV,1,,,,,0.05182868,98,E4_R04C09_Ridge_2um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2,38,IV,1,9.02,2.735842302,-5.47E-07,,,,E4_R04C09_Ridge_2um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2,38,LIV,1,,,,,0.04704499,96,E4_R04C09_Ridge_2um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2,45,IV,1,9.03,2.794685184,-6.67E-07,,,,E4_R04C09_Ridge_2um_L_250um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2,45,LIV,1,,,,,0.04455253,91,E4_R04C09_Ridge_2um_L_250um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.3,25,IV,1,7.2,2.622524369,-4.78E-07,,,,E4_R04C09_Ridge_2.3um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.3,25,LIV,1,,,,33.01,8.792526,100,E4_R04C09_Ridge_2.3um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.3,38,IV,1,7.39,2.70642308,-5.57E-07,,,,E4_R04C09_Ridge_2.3um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.3,38,LIV,1,,,,50,2.747932,77.99,E4_R04C09_Ridge_2.3um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.3,45,IV,1,7.5,2.751817653,-6.50E-07,,,,E4_R04C09_Ridge_2.3um_L_250um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.3,45,LIV,1,,,,,0.09316023,78,E4_R04C09_Ridge_2.3um_L_250um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.5,25,IV,1,6.59,2.601857633,-4.94E-07,,,,E4_R04C09_Ridge_2.5um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.5,25,LIV,1,,,,29,10.0753,109,E4_R04C09_Ridge_2.5um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.5,38,IV,1,6.73,2.698225239,-5.60E-07,,,,E4_R04C09_Ridge_2.5um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.5,38,LIV,1,,,,41,4.772863,91,E4_R04C09_Ridge_2.5um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.5,45,IV,1,7.4,2.753099521,-6.52E-07,,,,E4_R04C09_Ridge_2.5um_L_250um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,2.5,45,LIV,1,,,,58,1.222891,80,E4_R04C09_Ridge_2.5um_L_250um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,3,25,IV,1,5.44,2.560437291,-4.89E-07,,,,E4_R04C09_Ridge_3um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,3,25,LIV,1,,,,26,13.98998,135.01,E4_R04C09_Ridge_3um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,3,38,IV,1,5.56,2.660744677,-5.74E-07,,,,E4_R04C09_Ridge_3um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,3,38,LIV,1,,,,34,8.652003,106,E4_R04C09_Ridge_3um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,3,45,IV,1,5.62,2.702776341,-6.54E-07,,,,E4_R04C09_Ridge_3um_L_250um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R04C09,250,3,45,LIV,1,,,,40.99,5.57538,99,E4_R04C09_Ridge_3um_L_250um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C09
x,E4,R03C12,700,2,25,IV,1,3,2.283720098,-9.45E-07,,,,E4_R03C12_Ridge_2um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2,25,LIV,1,,,,35,43.65896,401.99,E4_R03C12_Ridge_2um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2,38,IV,1,3.06,2.378788076,-1.07E-06,,,,E4_R03C12_Ridge_2um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2,38,LIV,1,,,,45,37.68755,370,E4_R03C12_Ridge_2um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2,45,IV,1,3.1,2.421443433,-1.21E-06,,,,E4_R03C12_Ridge_2um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2,45,LIV,1,,,,52,34.31325,353,E4_R03C12_Ridge_2um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.3,25,IV,1,2.68,2.248698607,-9.77E-07,,,,E4_R03C12_Ridge_2.3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.3,25,LIV,1,,,,26,48.0545,433,E4_R03C12_Ridge_2.3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.3,38,IV,1,2.74,2.338607648,-1.13E-06,,,,E4_R03C12_Ridge_2.3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.3,38,LIV,1,,,,31.99,42.30045,401,E4_R03C12_Ridge_2.3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.3,45,IV,1,2.76,2.381798644,-1.25E-06,,,,E4_R03C12_Ridge_2.3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.3,45,LIV,1,,,,35.99,38.89441,381,E4_R03C12_Ridge_2.3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.5,25,IV,1,2.51,2.240812858,-9.68E-07,,,,E4_R03C12_Ridge_2.5um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.5,25,LIV,1,,,,25,51.00721,444,E4_R03C12_Ridge_2.5um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.5,38,IV,1,2.53,2.32955593,-1.12E-06,,,,E4_R03C12_Ridge_2.5um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.5,38,LIV,1,,,,29.99,45.11059,411,E4_R03C12_Ridge_2.5um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.5,45,IV,1,3.92,2.437568521,-1.25E-06,,,,E4_R03C12_Ridge_2.5um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,2.5,45,LIV,1,,,,34,41.36122,395,E4_R03C12_Ridge_2.5um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,3,25,IV,1,2.15,2.204244777,-9.83E-07,,,,E4_R03C12_Ridge_3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,3,25,LIV,1,,,,26,50.96494,480,E4_R03C12_Ridge_3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,3,38,LIV,1,,,,31,44.90896,464,E4_R03C12_Ridge_3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,3,45,IV,1,2.18,2.345196782,-1.27E-06,,,,E4_R03C12_Ridge_3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R03C12,700,3,45,LIV,1,,,,34.99,40.81012,443,E4_R03C12_Ridge_3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R03C12
x,E4,R04C04,700,2.5,25,IV,1,2.41,2.719923498,-1.50E-06,,,,E4_R04C04_Ridge_2.5um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,2.5,25,LIV,1,,,,62,7.859326,267,E4_R04C04_Ridge_2.5um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,2.5,38,IV,1,2.45,2.805286524,-2.10E-06,,,,E4_R04C04_Ridge_2.5um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,2.5,38,LIV,1,,,,87,5.201872,248,E4_R04C04_Ridge_2.5um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,2.5,45,IV,1,2.5,2.837065992,-2.57E-06,,,,E4_R04C04_Ridge_2.5um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,2.5,45,LIV,1,,,,106,3.42563,217,E4_R04C04_Ridge_2.5um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,3,25,IV,1,2,2.677236114,-1.56E-06,,,,E4_R04C04_Ridge_3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,3,25,LIV,1,,,,45.01,9.439292,396,E4_R04C04_Ridge_3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,3,38,IV,1,2.04,2.767274061,-2.13E-06,,,,E4_R04C04_Ridge_3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,3,38,LIV,1,,,,58,6.918477,381,E4_R04C04_Ridge_3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,3,45,IV,1,2.06,2.803884531,-2.60E-06,,,,E4_R04C04_Ridge_3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C04,700,3,45,LIV,1,,,,67,5.318504,345,E4_R04C04_Ridge_3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C04
x,E4,R04C12,700,2,25,IV,1,3.07,2.483358623,-1.17E-06,,,,E4_R04C12_Ridge_2um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2,25,LIV,1,,,,39,42.17857,376,E4_R04C12_Ridge_2um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2,38,IV,1,3.11,2.599235019,-1.34E-06,,,,E4_R04C12_Ridge_2um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2,38,LIV,1,,,,51,36.20496,356,E4_R04C12_Ridge_2um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2,45,IV,1,3.19,2.648904716,-1.50E-06,,,,E4_R04C12_Ridge_2um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2,45,LIV,1,,,,60,32.82643,342,E4_R04C12_Ridge_2um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.3,25,IV,1,2.7,2.432421779,-1.14E-06,,,,E4_R04C12_Ridge_2.3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.3,25,LIV,1,,,,25,51.50863,425,E4_R04C12_Ridge_2.3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.3,38,IV,1,2.7,2.529738089,-1.41E-06,,,,E4_R04C12_Ridge_2.3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.3,38,LIV,1,,,,31,45.11697,395,E4_R04C12_Ridge_2.3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.3,45,IV,1,2.72,2.587754792,-1.55E-06,,,,E4_R04C12_Ridge_2.3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.3,45,LIV,1,,,,36,41.56855,382.01,E4_R04C12_Ridge_2.3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.5,25,IV,1,2.49,2.389076533,-1.13E-06,,,,E4_R04C12_Ridge_2.5um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.5,25,LIV,1,,,,25,53.0875,458,E4_R04C12_Ridge_2.5um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.5,38,IV,1,2.5,2.482536045,-1.35E-06,,,,E4_R04C12_Ridge_2.5um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.5,38,LIV,1,,,,30,46.46784,430,E4_R04C12_Ridge_2.5um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.5,45,IV,1,2.53,2.527148395,-1.55E-06,,,,E4_R04C12_Ridge_2.5um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,2.5,45,LIV,1,,,,34,42.64572,411,E4_R04C12_Ridge_2.5um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,3,25,IV,1,2.13,2.333122378,-1.15E-06,,,,E4_R04C12_Ridge_3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,3,25,LIV,1,,,,25,59.73797,480,E4_R04C12_Ridge_3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,3,38,IV,1,2.12,2.433468319,-1.37E-06,,,,E4_R04C12_Ridge_3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,3,38,LIV,1,,,,30,52.70791,462,E4_R04C12_Ridge_3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,3,45,IV,1,2.14,2.473779998,-1.56E-06,,,,E4_R04C12_Ridge_3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C12,700,3,45,LIV,1,,,,34,48.49826,442,E4_R04C12_Ridge_3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/700um/R04C12
